text,label
This was found in via JBossWS CXF so once we've pulled it in to JBoss and tested I'll let you know if there's any issues.,neutral
Thanks for the quick response Colm.,neutral
Could you open a ticket for this (last comment) Tnx micha,neutral
Hey you're right that idea was probably not the best approach to the problem - 0.6 looks really nice looking forward to it :),positive
Indeed!,neutral
This is actually the case in 2.0.5 already.,neutral
Thanks for spotting this Philipp!,neutral
It seems that using {{BufferedOutputStream}} is a better solution since it will also help other operations.,neutral
BTW do you know why there are four one-byte packets?,neutral
Dupe of CASSANDRA-4042 (we'll include the BF fp change there),neutral
I think this looks like the same issue as  [MFINDBUGS-55|http://jira.codehaus.org/browse/MFINDBUGS-55]  Garvin ,neutral
Changed contributed by from Arpit Agarwal to Arpit Gupta.,neutral
add LOCALE.US to toLowerCase in SecurityUtil.replacePattern.,neutral
Marc you're re-logging your ownn issues :),neutral
Patch now applies cleanly against latest version of trunk.,neutral
Bounce to Doug as this is a SOA issue.,neutral
Thanks I just committed the patch.,neutral
Thanks for moving so quickly on this guys.,positive
"On trunk apparently all use of the ""get"" ""put"" and ""delete"" histograms have already been removed from the regionserver except for the Jamon templates.",neutral
Calling them queryRequestLatency and mutateRequestLatency in RegionServerMetrics.,neutral
Thanks Daryn!,neutral
for taking a look.,neutral
#NAME?,neutral
After several retries seems we are unable to proceed with releng team to get supported solution.,neutral
Will setup mirroring to Brno QA lab.,neutral
If somebody can better formulate my above fragment and place it somewhere in wiki it would be great.,neutral
I have throuroughly documented this in the XWorkConverterTest see testStringToInt testStringToInteger testStringToPrimitiveDouble and testStringToDouble.,neutral
If you feel like adding this to the showcase than go on.,neutral
cheers  ./alex -- .w( the_mindstorm )p. ,neutral
I think the HttpClients service interface must be exported for it to be used.,neutral
Done at revision 1582 - 1585,neutral
Closing as fixed in trunk.,neutral
We have an HTTP discovery agent in activemq-http no other activity on this issue so closing for now.,neutral
Although the older patch applied fine for me (patch -p1).,neutral
This is a great suggestion.,positive
Thanks Amar!,neutral
Would your use case be covered by adding a TTL to CF?,neutral
Because that seems like the natural level of granularity for this to me.,neutral
Looks like Forge isn't used at companies having a firewall.,neutral
Attached patch for Myfaces.,neutral
the  repairment to BlueSky official website Downloads.html and MailingLists.html  thebluesky group an use the patch freely,neutral
adding --rsyncable to our build system does not seem to be a big task I am experimenting with it.,neutral
Spoke too soon!,neutral
The SocetException is still there sporadically.,neutral
I committed the patch to trunk.,neutral
Thank you Ivan!,neutral
Thanks Daryn for the review.,neutral
Whoops yeah sorry.,neutral
are enough for this rather than full blown regexp.,neutral
It's also easier then to tell a wildcard-based config from a normal one.,neutral
Feature verification is completed including Upgrade.,neutral
hence closing the ticket.,neutral
This issue is being tracked by other JIRAs now.,neutral
Sonar does not use JavaNCSS at all !,neutral
The 0.23 patch looks fine.,neutral
The only significant code difference seems to be in getBlockLocations().,neutral
Thanks for the patch.,neutral
It was applied with minor changes in 2.1.10-dev and 2.2-dev.,neutral
Please reopen the issue if needed.,neutral
fixed in 1.8. checking in javadoc fixes momentarily,neutral
Committed in r14473 on trunk and r14474 on 2.0.x.,neutral
I know this hasn't been looked at in quite a while.,neutral
I can't see the current GOP and GKOP being completely replaced but there may well be some areas where your code could be incorporated.,neutral
It would help considerably if you could explain what the problem was/is with finite sized pools and the current implementation.,neutral
Without an explanation of what the issue is this issue is likely to remain dormant or just be closed as won't fix.,neutral
Done as part of Felix resolver integration,neutral
Latest commits now include filemgr and workflowmgr integration.,neutral
The work in progress archetype is now committed in the trunk (http://svn.apache.org/repos/asf/oodt/trunk/mvn/archetypes/radix/).,neutral
Bharath  Since all of this work's goal was done - can this be closed?,neutral
Thanks for Paul King's advice I tried 1.6.3 again with groovy.bat.,neutral
groovy.bat don't have this problem so the problem is from the native launcher.,neutral
Closing as dupe.,neutral
great thanks Joel.,positive
Marek Novotny <mnovotny@redhat.com> made a comment on [bug 883918|https://bugzilla.redhat.com/show_bug.cgi?id=883918]  This will be fixed/upgraded to GWT 2.5 in WFK 2.3.,neutral
Andrzej I'd be happy if you reassigned to you however I will have some time on Tuesday to look at this if you don't until then.,neutral
commit fix http://svn.apache.org/viewvc?rev=729857&view=rev to nmr project http://svn.apache.org/viewvc?rev=729894&view=rev to features project,neutral
Robbie  Could you please review and commit the patch?,neutral
Hmm it did work on monday for me strange I'll have a look at it right now,neutral
Thanks Charitha.,neutral
Added to portletswap but not the distro until we have themed groupings.,neutral
Thanks for reporting.,neutral
Thanks for reporting solved!,positive
Thanks!,neutral
I will rewrite that part.,neutral
Scratch that this fails horribly after the change to unparsing negative numbers as hex.,neutral
Fixed in next savara release.,neutral
Some more work towards full SAAJ 1.3 implementation.,neutral
Patch for 0.96 corresponding to latest trunk patch.,neutral
it belongs to faces 1.2 :),positive
Thanks Amit  Your patch is in trunk at r832776 R9.04 r832779 ,neutral
I'll commit soon.,neutral
Patch committed.,neutral
Ok cool this is just a matter of adding strings to the various [NotFound()|https://github.com/apache/mesos/blob/0.15.0-rc4/src/files/files.cpp#L160] returns in files.cpp  There are a number of error cases in the [browse|https://github.com/apache/mesos/blob/0.15.0-rc4/src/files/files.cpp#L204] and [read|https://github.com/apache/mesos/blob/0.15.0-rc4/src/files/files.cpp#L204] endpoints I'd imagine one could change the javascript to generate bad requests which should be sufficient to test this :),positive
Thanks Hari!,neutral
It looks like there is an unencodable character.,neutral
JMX support will be implemented with the remoting project.,neutral
As of the new log4j DSL this is not an issue,neutral
Tested by submitter.,neutral
Thanks Amar - this was a long-drawn affair!,neutral
Fixed for exclusion: http://svn.apache.org/viewvc?view=revision&revision=1539249,neutral
Hi  Thanks for your help testing this stuff.,neutral
I did a review and I found the problem is not on tomahawk.,neutral
Really it is a side effect of the browser (IE 7 and IE 8).,neutral
I'll close this issue as won't fix but anyway I commit the fix on tomahawk examples.,neutral
89 and 90 look fine.,neutral
Cool feature!  Performance:  - It looks like scripts are read from the resource loader and parsed again (eval) for every update request.,positive
Yes this was fixed through Yecht.,neutral
